File,Line,Begin Offset,End Offset,Type
output-x112.txt,1009,44,51,BRAND
output-x112.txt,1009,81,87,BRAND
output-x112.txt,1009,125,131,BRAND
output-x112.txt,1009,165,169,BRAND
output-x112.txt,1009,221,244,INTERNET
output-x112.txt,1009,246,261,INTERNET
output-x112.txt,1010,11,16,BRAND
output-x112.txt,1010,42,51,INTERNET
output-x112.txt,1011,76,102,INTERNET
output-x112.txt,1011,104,123,INTERNET
output-x112.txt,1012,16,25,INTERNET
output-x112.txt,1012,62,88,INTERNET
output-x112.txt,1012,90,109,INTERNET
output-x112.txt,1013,58,84,INTERNET
output-x112.txt,1013,86,105,INTERNET
output-x112.txt,1014,0,9,INTERNET
output-x112.txt,1014,119,142,INTERNET
output-x112.txt,1014,144,159,INTERNET
output-x112.txt,1015,5,20,PERSON
output-x112.txt,1015,61,67,BRAND
output-x112.txt,1016,140,145,PERSON
output-x112.txt,1016,42,50,BRAND
output-x112.txt,1016,168,174,BRAND
output-x112.txt,1017,38,59,BRAND
output-x112.txt,1017,130,153,INTERNET
output-x112.txt,1017,155,170,INTERNET
output-x112.txt,1018,37,42,BRAND
output-x112.txt,1018,44,51,BRAND
output-x112.txt,1018,81,87,BRAND
output-x112.txt,1018,125,131,BRAND
output-x112.txt,1018,165,169,BRAND
output-x112.txt,1018,221,244,INTERNET
output-x112.txt,1018,246,261,INTERNET
output-x112.txt,1019,11,16,BRAND
output-x112.txt,1019,42,51,INTERNET
output-x112.txt,1020,76,102,INTERNET
output-x112.txt,1020,104,123,INTERNET
output-x112.txt,1021,16,25,INTERNET
output-x112.txt,1021,62,88,INTERNET
output-x112.txt,1021,90,109,INTERNET
output-x112.txt,1022,58,84,INTERNET
output-x112.txt,1022,86,105,INTERNET
output-x112.txt,1023,0,9,INTERNET
output-x112.txt,1023,119,142,INTERNET
output-x112.txt,1023,144,159,INTERNET
output-x112.txt,1024,5,20,PERSON
output-x112.txt,1024,61,67,BRAND
output-x112.txt,1025,140,145,PERSON
output-x112.txt,1025,42,50,BRAND
output-x112.txt,1025,168,174,BRAND
output-x112.txt,1026,38,59,BRAND
output-x112.txt,1026,130,153,INTERNET
output-x112.txt,1026,155,170,INTERNET
output-x112.txt,1027,37,42,BRAND
output-x112.txt,1027,44,51,BRAND
output-x112.txt,1027,81,87,BRAND
output-x112.txt,1027,125,131,BRAND
output-x112.txt,1027,165,169,BRAND
output-x112.txt,1027,221,244,INTERNET
output-x112.txt,1027,246,261,INTERNET
output-x112.txt,1028,11,16,BRAND
output-x112.txt,1028,42,51,INTERNET
output-x112.txt,1029,76,102,INTERNET
output-x112.txt,1029,104,123,INTERNET
output-x112.txt,1030,16,25,INTERNET
output-x112.txt,1030,62,88,INTERNET
output-x112.txt,1030,90,109,INTERNET
output-x112.txt,1031,58,84,INTERNET
output-x112.txt,1031,86,105,INTERNET
output-x112.txt,1032,0,9,INTERNET
output-x112.txt,1032,119,142,INTERNET
output-x112.txt,1032,144,159,INTERNET
output-x112.txt,1033,5,20,PERSON
output-x112.txt,1033,61,67,BRAND
output-x112.txt,1034,140,145,PERSON
output-x112.txt,1034,42,50,BRAND
output-x112.txt,1034,168,174,BRAND
output-x112.txt,1035,38,59,BRAND
output-x112.txt,1035,130,153,INTERNET
output-x112.txt,1035,155,170,INTERNET
output-x112.txt,1036,37,42,BRAND
output-x112.txt,1036,44,51,BRAND
output-x112.txt,1036,81,87,BRAND
output-x112.txt,1036,125,131,BRAND
output-x112.txt,1036,165,169,BRAND
output-x112.txt,1036,221,244,INTERNET
output-x112.txt,1036,246,261,INTERNET
output-x112.txt,1037,11,16,BRAND
output-x112.txt,1037,42,51,INTERNET
output-x112.txt,1038,76,102,INTERNET
output-x112.txt,1038,104,123,INTERNET
output-x112.txt,1039,16,25,INTERNET
output-x112.txt,1039,62,88,INTERNET
output-x112.txt,1039,90,109,INTERNET
output-x112.txt,1040,58,84,INTERNET
output-x112.txt,1040,86,105,INTERNET
output-x112.txt,1041,0,9,INTERNET
output-x112.txt,1041,119,142,INTERNET
output-x112.txt,1041,144,159,INTERNET
output-x112.txt,1042,5,20,PERSON
output-x112.txt,1042,61,67,BRAND
output-x112.txt,1043,140,145,PERSON
output-x112.txt,1043,42,50,BRAND
output-x112.txt,1043,168,174,BRAND
output-x112.txt,1044,38,59,BRAND
output-x112.txt,1044,130,153,INTERNET
output-x112.txt,1044,155,170,INTERNET
output-x112.txt,1045,37,42,BRAND
output-x112.txt,1045,44,51,BRAND
output-x112.txt,1045,81,87,BRAND
output-x112.txt,1045,125,131,BRAND
output-x112.txt,1045,165,169,BRAND
output-x112.txt,1045,221,244,INTERNET
output-x112.txt,1045,246,261,INTERNET
output-x112.txt,1046,11,16,BRAND
output-x112.txt,1046,42,51,INTERNET
output-x112.txt,1047,76,102,INTERNET
output-x112.txt,1047,104,123,INTERNET
output-x112.txt,1048,16,25,INTERNET
output-x112.txt,1048,62,88,INTERNET
output-x112.txt,1048,90,109,INTERNET
output-x112.txt,1049,58,84,INTERNET
output-x112.txt,1049,86,105,INTERNET
output-x112.txt,1050,0,9,INTERNET
output-x112.txt,1050,119,142,INTERNET
output-x112.txt,1050,144,159,INTERNET
output-x112.txt,1051,5,20,PERSON
output-x112.txt,1051,61,67,BRAND
output-x112.txt,1052,140,145,PERSON
output-x112.txt,1052,42,50,BRAND
output-x112.txt,1052,168,174,BRAND
output-x112.txt,1053,38,59,BRAND
output-x112.txt,1053,130,153,INTERNET
output-x112.txt,1053,155,170,INTERNET
output-x112.txt,1054,37,42,BRAND
output-x112.txt,1054,44,51,BRAND
output-x112.txt,1054,81,87,BRAND
output-x112.txt,1054,125,131,BRAND
output-x112.txt,1054,165,169,BRAND
output-x112.txt,1054,221,244,INTERNET
output-x112.txt,1054,246,261,INTERNET
output-x112.txt,1055,11,16,BRAND
output-x112.txt,1055,42,51,INTERNET
output-x112.txt,1056,76,102,INTERNET
output-x112.txt,1056,104,123,INTERNET
output-x112.txt,1057,16,25,INTERNET
output-x112.txt,1057,62,88,INTERNET
output-x112.txt,1057,90,109,INTERNET
output-x112.txt,1058,58,84,INTERNET
output-x112.txt,1058,86,105,INTERNET
output-x112.txt,1059,0,9,INTERNET
output-x112.txt,1059,119,142,INTERNET
output-x112.txt,1059,144,159,INTERNET
output-x112.txt,1060,5,20,PERSON
output-x112.txt,1060,61,67,BRAND
output-x112.txt,1061,140,145,PERSON
output-x112.txt,1061,42,50,BRAND
output-x112.txt,1061,168,174,BRAND
output-x112.txt,1062,38,59,BRAND
output-x112.txt,1062,130,153,INTERNET
output-x112.txt,1062,155,170,INTERNET
output-x112.txt,1063,37,42,BRAND
output-x112.txt,1063,44,51,BRAND
output-x112.txt,1063,81,87,BRAND
output-x112.txt,1063,125,131,BRAND
output-x112.txt,1063,165,169,BRAND
output-x112.txt,1063,221,244,INTERNET
output-x112.txt,1063,246,261,INTERNET
output-x112.txt,1064,11,16,BRAND
output-x112.txt,1064,42,51,INTERNET
output-x112.txt,1065,76,102,INTERNET
output-x112.txt,1065,104,123,INTERNET
output-x112.txt,1066,16,25,INTERNET
output-x112.txt,1066,62,88,INTERNET
output-x112.txt,1066,90,109,INTERNET
output-x112.txt,1067,58,84,INTERNET
output-x112.txt,1067,86,105,INTERNET
output-x112.txt,1068,0,9,INTERNET
output-x112.txt,1068,119,142,INTERNET
output-x112.txt,1068,144,159,INTERNET
output-x112.txt,1069,5,20,PERSON
output-x112.txt,1069,61,67,BRAND
output-x112.txt,1070,140,145,PERSON
output-x112.txt,1070,42,50,BRAND
output-x112.txt,1070,168,174,BRAND
output-x112.txt,1071,38,59,BRAND
output-x112.txt,1071,130,153,INTERNET
output-x112.txt,1071,155,170,INTERNET
output-x112.txt,1072,37,42,BRAND
output-x112.txt,1072,44,51,BRAND
output-x112.txt,1072,81,87,BRAND
output-x112.txt,1072,125,131,BRAND
output-x112.txt,1072,165,169,BRAND
output-x112.txt,1072,221,244,INTERNET
output-x112.txt,1072,246,261,INTERNET
output-x112.txt,1073,11,16,BRAND
output-x112.txt,1073,42,51,INTERNET
output-x112.txt,1074,76,102,INTERNET
output-x112.txt,1074,104,123,INTERNET
output-x112.txt,1075,16,25,INTERNET
output-x112.txt,1075,62,88,INTERNET
output-x112.txt,1075,90,109,INTERNET
output-x112.txt,1076,58,84,INTERNET
output-x112.txt,1076,86,105,INTERNET
output-x112.txt,1077,0,9,INTERNET
output-x112.txt,1077,119,142,INTERNET
output-x112.txt,1077,144,159,INTERNET
output-x112.txt,1078,5,20,PERSON
output-x112.txt,1078,61,67,BRAND
output-x112.txt,1079,140,145,PERSON
output-x112.txt,1079,42,50,BRAND
output-x112.txt,1079,168,174,BRAND
output-x112.txt,1080,38,59,BRAND
output-x112.txt,1080,130,153,INTERNET
output-x112.txt,1080,155,170,INTERNET
output-x112.txt,1081,37,42,BRAND
output-x112.txt,1081,44,51,BRAND
output-x112.txt,1081,81,87,BRAND
output-x112.txt,1081,125,131,BRAND
output-x112.txt,1081,165,169,BRAND
output-x112.txt,1081,221,244,INTERNET
output-x112.txt,1081,246,261,INTERNET
output-x112.txt,1082,11,16,BRAND
output-x112.txt,1082,42,51,INTERNET
output-x112.txt,1083,76,102,INTERNET
output-x112.txt,1083,104,123,INTERNET
output-x112.txt,1084,16,25,INTERNET
output-x112.txt,1084,62,88,INTERNET
output-x112.txt,1084,90,109,INTERNET
output-x112.txt,1085,58,84,INTERNET
output-x112.txt,1085,86,105,INTERNET
output-x112.txt,1086,0,9,INTERNET
output-x112.txt,1086,119,142,INTERNET
output-x112.txt,1086,144,159,INTERNET
output-x112.txt,1087,5,20,PERSON
output-x112.txt,1087,61,67,BRAND
output-x112.txt,1088,140,145,PERSON
output-x112.txt,1088,42,50,BRAND
output-x112.txt,1088,168,174,BRAND
output-x112.txt,1089,38,59,BRAND
output-x112.txt,1089,130,153,INTERNET
output-x112.txt,1089,155,170,INTERNET
output-x112.txt,1090,37,42,BRAND
output-x112.txt,1090,44,51,BRAND
output-x112.txt,1090,81,87,BRAND
output-x112.txt,1090,125,131,BRAND
output-x112.txt,1090,165,169,BRAND
output-x112.txt,1090,221,244,INTERNET
output-x112.txt,1090,246,261,INTERNET
output-x112.txt,1091,11,16,BRAND
output-x112.txt,1091,42,51,INTERNET
output-x112.txt,1092,76,102,INTERNET
output-x112.txt,1092,104,123,INTERNET
output-x112.txt,1093,16,25,INTERNET
output-x112.txt,1093,62,88,INTERNET
output-x112.txt,1093,90,109,INTERNET
output-x112.txt,1094,58,84,INTERNET
output-x112.txt,1094,86,105,INTERNET
output-x112.txt,1095,0,9,INTERNET
output-x112.txt,1095,119,142,INTERNET
output-x112.txt,1095,144,159,INTERNET
output-x112.txt,1096,5,20,PERSON
output-x112.txt,1096,61,67,BRAND
output-x112.txt,1097,140,145,PERSON
output-x112.txt,1097,42,50,BRAND
output-x112.txt,1097,168,174,BRAND
output-x112.txt,1098,38,59,BRAND
output-x112.txt,1098,130,153,INTERNET
output-x112.txt,1098,155,170,INTERNET
output-x112.txt,1099,37,42,BRAND
output-x112.txt,1099,44,51,BRAND
output-x112.txt,1099,81,87,BRAND
output-x112.txt,1099,125,131,BRAND
output-x112.txt,1099,165,169,BRAND
output-x112.txt,1099,221,244,INTERNET
output-x112.txt,1099,246,261,INTERNET
output-x112.txt,1100,11,16,BRAND
output-x112.txt,1100,42,51,INTERNET
output-x112.txt,1101,76,102,INTERNET
output-x112.txt,1101,104,123,INTERNET
output-x112.txt,1102,16,25,INTERNET
output-x112.txt,1102,62,88,INTERNET
output-x112.txt,1102,90,109,INTERNET
output-x112.txt,1103,58,84,INTERNET
output-x112.txt,1103,86,105,INTERNET
output-x112.txt,1104,0,9,INTERNET
output-x112.txt,1104,119,142,INTERNET
output-x112.txt,1104,144,159,INTERNET
output-x112.txt,1105,5,20,PERSON
output-x112.txt,1105,61,67,BRAND
output-x112.txt,1106,140,145,PERSON
output-x112.txt,1106,42,50,BRAND
output-x112.txt,1106,168,174,BRAND
output-x112.txt,1107,38,59,BRAND
output-x112.txt,1107,130,153,INTERNET
output-x112.txt,1107,155,170,INTERNET
output-x112.txt,1108,37,42,BRAND
output-x112.txt,1108,44,51,BRAND
output-x112.txt,1108,81,87,BRAND
output-x112.txt,1108,125,131,BRAND
output-x112.txt,1108,165,169,BRAND
output-x112.txt,1108,221,244,INTERNET
output-x112.txt,1108,246,261,INTERNET
output-x112.txt,1109,11,16,BRAND
output-x112.txt,1109,42,51,INTERNET
output-x112.txt,1110,76,102,INTERNET
output-x112.txt,1110,104,123,INTERNET
output-x112.txt,1111,16,25,INTERNET
output-x112.txt,1111,62,88,INTERNET
output-x112.txt,1111,90,109,INTERNET
output-x112.txt,1112,58,84,INTERNET
output-x112.txt,1112,86,105,INTERNET
output-x112.txt,1113,0,9,INTERNET
output-x112.txt,1113,119,142,INTERNET
output-x112.txt,1113,144,159,INTERNET
output-x112.txt,1114,5,20,PERSON
output-x112.txt,1114,61,67,BRAND
output-x112.txt,1115,140,145,PERSON
output-x112.txt,1115,42,50,BRAND
output-x112.txt,1115,168,174,BRAND
output-x112.txt,1116,38,59,BRAND
output-x112.txt,1116,130,153,INTERNET
output-x112.txt,1116,155,170,INTERNET
output-x112.txt,1117,37,42,BRAND
output-x112.txt,1117,44,51,BRAND
output-x112.txt,1117,81,87,BRAND
output-x112.txt,1117,125,131,BRAND
output-x112.txt,1117,165,169,BRAND
output-x112.txt,1117,221,244,INTERNET
output-x112.txt,1117,246,261,INTERNET
output-x112.txt,1118,11,16,BRAND
output-x112.txt,1118,42,51,INTERNET
output-x112.txt,1119,76,102,INTERNET
output-x112.txt,1119,104,123,INTERNET
output-x112.txt,1120,16,25,INTERNET
output-x112.txt,1120,62,88,INTERNET
output-x112.txt,1120,90,109,INTERNET
output-x112.txt,1121,58,84,INTERNET
output-x112.txt,1121,86,105,INTERNET
output-x112.txt,1122,0,9,INTERNET
output-x112.txt,1122,119,142,INTERNET
output-x112.txt,1122,144,159,INTERNET
output-x112.txt,1123,5,20,PERSON
output-x112.txt,1123,61,67,BRAND
output-x112.txt,1124,140,145,PERSON
output-x112.txt,1124,42,50,BRAND
output-x112.txt,1124,168,174,BRAND
output-x112.txt,1125,38,59,BRAND
output-x112.txt,1125,130,153,INTERNET
output-x112.txt,1125,155,170,INTERNET
output-x112.txt,1126,37,42,BRAND
output-x112.txt,1126,44,51,BRAND
output-x112.txt,1126,81,87,BRAND
output-x112.txt,1126,125,131,BRAND
output-x112.txt,1126,165,169,BRAND
output-x112.txt,1126,221,244,INTERNET
output-x112.txt,1126,246,261,INTERNET
output-x112.txt,1127,11,16,BRAND
output-x112.txt,1127,42,51,INTERNET
output-x112.txt,1128,76,102,INTERNET
output-x112.txt,1128,104,123,INTERNET
output-x112.txt,1129,16,25,INTERNET
output-x112.txt,1129,62,88,INTERNET
output-x112.txt,1129,90,109,INTERNET
output-x112.txt,1130,58,84,INTERNET
output-x112.txt,1130,86,105,INTERNET
output-x112.txt,1131,0,9,INTERNET
output-x112.txt,1131,119,142,INTERNET
output-x112.txt,1131,144,159,INTERNET
output-x112.txt,1132,5,20,PERSON
output-x112.txt,1132,61,67,BRAND
output-x112.txt,1133,140,145,PERSON
output-x112.txt,1133,42,50,BRAND
output-x112.txt,1133,168,174,BRAND
output-x112.txt,1134,38,59,BRAND
output-x112.txt,1134,130,153,INTERNET
output-x112.txt,1134,155,170,INTERNET
output-x112.txt,1135,37,42,BRAND
output-x112.txt,1135,44,51,BRAND
output-x112.txt,1135,81,87,BRAND
output-x112.txt,1135,125,131,BRAND
output-x112.txt,1135,165,169,BRAND
output-x112.txt,1135,221,244,INTERNET
output-x112.txt,1135,246,261,INTERNET
output-x112.txt,1136,11,16,BRAND
output-x112.txt,1136,42,51,INTERNET
output-x112.txt,1137,76,102,INTERNET
output-x112.txt,1137,104,123,INTERNET
output-x112.txt,1138,16,25,INTERNET
output-x112.txt,1138,62,88,INTERNET
output-x112.txt,1138,90,109,INTERNET
output-x112.txt,1139,58,84,INTERNET
output-x112.txt,1139,86,105,INTERNET
output-x112.txt,1140,0,9,INTERNET
output-x112.txt,1140,119,142,INTERNET
output-x112.txt,1140,144,159,INTERNET
output-x112.txt,1141,5,20,PERSON
output-x112.txt,1141,61,67,BRAND
output-x112.txt,1142,140,145,PERSON
output-x112.txt,1142,42,50,BRAND
output-x112.txt,1142,168,174,BRAND
output-x112.txt,1143,38,59,BRAND
output-x112.txt,1143,130,153,INTERNET
output-x112.txt,1143,155,170,INTERNET
output-x112.txt,1144,37,42,BRAND
output-x112.txt,1144,44,51,BRAND
output-x112.txt,1144,81,87,BRAND
output-x112.txt,1144,125,131,BRAND
output-x112.txt,1144,165,169,BRAND
output-x112.txt,1144,221,244,INTERNET
output-x112.txt,1144,246,261,INTERNET
output-x112.txt,1145,11,16,BRAND
output-x112.txt,1145,42,51,INTERNET
output-x112.txt,1146,76,102,INTERNET
output-x112.txt,1146,104,123,INTERNET
output-x112.txt,1147,16,25,INTERNET
output-x112.txt,1147,62,88,INTERNET
output-x112.txt,1147,90,109,INTERNET
output-x112.txt,1148,58,84,INTERNET
output-x112.txt,1148,86,105,INTERNET
output-x112.txt,1149,0,9,INTERNET
output-x112.txt,1149,119,142,INTERNET
output-x112.txt,1149,144,159,INTERNET
output-x112.txt,1150,5,20,PERSON
output-x112.txt,1150,61,67,BRAND
output-x112.txt,1151,140,145,PERSON
output-x112.txt,1151,42,50,BRAND
output-x112.txt,1151,168,174,BRAND
output-x112.txt,1152,38,59,BRAND
output-x112.txt,1152,130,153,INTERNET
output-x112.txt,1152,155,170,INTERNET
output-x112.txt,1153,37,42,BRAND
output-x112.txt,1153,44,51,BRAND
output-x112.txt,1153,81,87,BRAND
output-x112.txt,1153,125,131,BRAND
output-x112.txt,1153,165,169,BRAND
output-x112.txt,1153,221,244,INTERNET
output-x112.txt,1153,246,261,INTERNET
output-x112.txt,1154,11,16,BRAND
output-x112.txt,1154,42,51,INTERNET
output-x112.txt,1155,76,102,INTERNET
output-x112.txt,1155,104,123,INTERNET
output-x112.txt,1156,16,25,INTERNET
output-x112.txt,1156,62,88,INTERNET
output-x112.txt,1156,90,109,INTERNET
output-x112.txt,1157,58,84,INTERNET
output-x112.txt,1157,86,105,INTERNET
output-x112.txt,1158,0,9,INTERNET
output-x112.txt,1158,119,142,INTERNET
output-x112.txt,1158,144,159,INTERNET
output-x112.txt,1159,5,20,PERSON
output-x112.txt,1159,61,67,BRAND
output-x112.txt,1160,140,145,PERSON
output-x112.txt,1160,42,50,BRAND
output-x112.txt,1160,168,174,BRAND
output-x112.txt,1161,38,59,BRAND
output-x112.txt,1161,130,153,INTERNET
output-x112.txt,1161,155,170,INTERNET
output-x112.txt,1162,37,42,BRAND
output-x112.txt,1162,44,51,BRAND
output-x112.txt,1162,81,87,BRAND
output-x112.txt,1162,125,131,BRAND
output-x112.txt,1162,165,169,BRAND
output-x112.txt,1162,221,244,INTERNET
output-x112.txt,1162,246,261,INTERNET
output-x112.txt,1163,11,16,BRAND
output-x112.txt,1163,42,51,INTERNET
output-x112.txt,1164,76,102,INTERNET
output-x112.txt,1164,104,123,INTERNET
output-x112.txt,1165,16,25,INTERNET
output-x112.txt,1165,62,88,INTERNET
output-x112.txt,1165,90,109,INTERNET
output-x112.txt,1166,58,84,INTERNET
output-x112.txt,1166,86,105,INTERNET
output-x112.txt,1167,0,9,INTERNET
output-x112.txt,1167,119,142,INTERNET
output-x112.txt,1167,144,159,INTERNET
output-x112.txt,1168,5,20,PERSON
output-x112.txt,1168,61,67,BRAND
output-x112.txt,1169,140,145,PERSON
output-x112.txt,1169,42,50,BRAND
output-x112.txt,1169,168,174,BRAND
output-x112.txt,1170,38,59,BRAND
output-x112.txt,1170,130,153,INTERNET
output-x112.txt,1170,155,170,INTERNET
output-x112.txt,1171,37,42,BRAND
output-x112.txt,1171,44,51,BRAND
output-x112.txt,1171,81,87,BRAND
output-x112.txt,1171,125,131,BRAND
output-x112.txt,1171,165,169,BRAND
output-x112.txt,1171,221,244,INTERNET
output-x112.txt,1171,246,261,INTERNET
output-x112.txt,1172,11,16,BRAND
output-x112.txt,1172,42,51,INTERNET
output-x112.txt,1173,76,102,INTERNET
output-x112.txt,1173,104,123,INTERNET
output-x112.txt,1174,16,25,INTERNET
output-x112.txt,1174,62,88,INTERNET
output-x112.txt,1174,90,109,INTERNET
output-x112.txt,1175,58,84,INTERNET
output-x112.txt,1175,86,105,INTERNET
output-x112.txt,1176,0,9,INTERNET
output-x112.txt,1176,119,142,INTERNET
output-x112.txt,1176,144,159,INTERNET
output-x112.txt,1177,5,20,PERSON
output-x112.txt,1177,61,67,BRAND
output-x112.txt,1178,140,145,PERSON
output-x112.txt,1178,42,50,BRAND
output-x112.txt,1178,168,174,BRAND
output-x112.txt,1179,38,59,BRAND
output-x112.txt,1179,130,153,INTERNET
output-x112.txt,1179,155,170,INTERNET
output-x112.txt,1180,37,42,BRAND
output-x112.txt,1180,44,51,BRAND
output-x112.txt,1180,81,87,BRAND
output-x112.txt,1180,125,131,BRAND
output-x112.txt,1180,165,169,BRAND
output-x112.txt,1180,221,244,INTERNET
output-x112.txt,1180,246,261,INTERNET
output-x112.txt,1181,11,16,BRAND
output-x112.txt,1181,42,51,INTERNET
output-x112.txt,1182,76,102,INTERNET
output-x112.txt,1182,104,123,INTERNET
output-x112.txt,1183,16,25,INTERNET
output-x112.txt,1183,62,88,INTERNET
output-x112.txt,1183,90,109,INTERNET
output-x112.txt,1184,58,84,INTERNET
output-x112.txt,1184,86,105,INTERNET
output-x112.txt,1185,0,9,INTERNET
output-x112.txt,1185,119,142,INTERNET
output-x112.txt,1185,144,159,INTERNET
output-x112.txt,1186,5,20,PERSON
output-x112.txt,1186,61,67,BRAND
output-x112.txt,1187,140,145,PERSON
output-x112.txt,1187,42,50,BRAND
output-x112.txt,1187,168,174,BRAND
output-x112.txt,1188,38,59,BRAND
output-x112.txt,1188,130,153,INTERNET
output-x112.txt,1188,155,170,INTERNET
output-x112.txt,1189,37,42,BRAND
output-x112.txt,1189,44,51,BRAND
output-x112.txt,1189,81,87,BRAND
output-x112.txt,1189,125,131,BRAND
output-x112.txt,1189,165,169,BRAND
output-x112.txt,1189,221,244,INTERNET
output-x112.txt,1189,246,261,INTERNET
output-x112.txt,1190,11,16,BRAND
output-x112.txt,1190,42,51,INTERNET
output-x112.txt,1191,76,102,INTERNET
output-x112.txt,1191,104,123,INTERNET
output-x112.txt,1192,16,25,INTERNET
output-x112.txt,1192,62,88,INTERNET
output-x112.txt,1192,90,109,INTERNET
output-x112.txt,1193,58,84,INTERNET
output-x112.txt,1193,86,105,INTERNET
output-x112.txt,1194,0,9,INTERNET
output-x112.txt,1194,119,142,INTERNET
output-x112.txt,1194,144,159,INTERNET
output-x112.txt,1195,5,20,PERSON
output-x112.txt,1195,61,67,BRAND
output-x112.txt,1196,140,145,PERSON
output-x112.txt,1196,42,50,BRAND
output-x112.txt,1196,168,174,BRAND
output-x112.txt,1197,38,59,BRAND
output-x112.txt,1197,130,153,INTERNET
output-x112.txt,1197,155,170,INTERNET
output-x112.txt,1198,37,42,BRAND
output-x112.txt,1198,44,51,BRAND
output-x112.txt,1198,81,87,BRAND
output-x112.txt,1198,125,131,BRAND
output-x112.txt,1198,165,169,BRAND
output-x112.txt,1198,221,244,INTERNET
output-x112.txt,1198,246,261,INTERNET
output-x112.txt,1199,11,16,BRAND
output-x112.txt,1199,42,51,INTERNET
output-x112.txt,1200,76,102,INTERNET
output-x112.txt,1200,104,123,INTERNET
output-x112.txt,1201,16,25,INTERNET
output-x112.txt,1201,62,88,INTERNET
output-x112.txt,1201,90,109,INTERNET
output-x112.txt,1202,58,84,INTERNET
output-x112.txt,1202,86,105,INTERNET
output-x112.txt,1203,0,9,INTERNET
output-x112.txt,1203,119,142,INTERNET
output-x112.txt,1203,144,159,INTERNET
output-x112.txt,1204,5,20,PERSON
output-x112.txt,1204,61,67,BRAND
output-x112.txt,1205,140,145,PERSON
output-x112.txt,1205,42,50,BRAND
output-x112.txt,1205,168,174,BRAND
output-x112.txt,1206,38,59,BRAND
output-x112.txt,1206,130,153,INTERNET
output-x112.txt,1206,155,170,INTERNET
output-x112.txt,1207,37,42,BRAND
output-x112.txt,1207,44,51,BRAND
output-x112.txt,1207,81,87,BRAND
output-x112.txt,1207,125,131,BRAND
output-x112.txt,1207,165,169,BRAND
output-x112.txt,1207,221,244,INTERNET
output-x112.txt,1207,246,261,INTERNET
output-x112.txt,1208,11,16,BRAND
output-x112.txt,1208,42,51,INTERNET
output-x112.txt,1209,76,102,INTERNET
output-x112.txt,1209,104,123,INTERNET
output-x112.txt,1210,16,25,INTERNET
output-x112.txt,1210,62,88,INTERNET
output-x112.txt,1210,90,109,INTERNET
output-x112.txt,1211,58,84,INTERNET
output-x112.txt,1211,86,105,INTERNET
output-x112.txt,1212,0,9,INTERNET
output-x112.txt,1212,119,142,INTERNET
output-x112.txt,1212,144,159,INTERNET
output-x112.txt,1213,5,20,PERSON
output-x112.txt,1213,61,67,BRAND
output-x112.txt,1214,140,145,PERSON
output-x112.txt,1214,42,50,BRAND
output-x112.txt,1214,168,174,BRAND
output-x112.txt,1215,38,59,BRAND
output-x112.txt,1215,130,153,INTERNET
output-x112.txt,1215,155,170,INTERNET
output-x112.txt,1216,37,42,BRAND
output-x112.txt,1216,44,51,BRAND
output-x112.txt,1216,81,87,BRAND
output-x112.txt,1216,125,131,BRAND
output-x112.txt,1216,165,169,BRAND
output-x112.txt,1216,221,244,INTERNET
output-x112.txt,1216,246,261,INTERNET
output-x112.txt,1217,11,16,BRAND
output-x112.txt,1217,42,51,INTERNET
output-x112.txt,1218,76,102,INTERNET
output-x112.txt,1218,104,123,INTERNET
output-x112.txt,1219,16,25,INTERNET
output-x112.txt,1219,62,88,INTERNET
output-x112.txt,1219,90,109,INTERNET
output-x112.txt,1220,58,84,INTERNET
output-x112.txt,1220,86,105,INTERNET
output-x112.txt,1221,0,9,INTERNET
output-x112.txt,1221,119,142,INTERNET
output-x112.txt,1221,144,159,INTERNET
output-x112.txt,1222,5,20,PERSON
output-x112.txt,1222,61,67,BRAND
output-x112.txt,1223,140,145,PERSON
output-x112.txt,1223,42,50,BRAND
output-x112.txt,1223,168,174,BRAND
output-x112.txt,1224,38,59,BRAND
output-x112.txt,1224,130,153,INTERNET
output-x112.txt,1224,155,170,INTERNET
output-x112.txt,1225,37,42,BRAND
output-x112.txt,1225,44,51,BRAND
output-x112.txt,1225,81,87,BRAND
output-x112.txt,1225,125,131,BRAND
output-x112.txt,1225,165,169,BRAND
output-x112.txt,1225,221,244,INTERNET
output-x112.txt,1225,246,261,INTERNET
output-x112.txt,1226,11,16,BRAND
output-x112.txt,1226,42,51,INTERNET
output-x112.txt,1227,76,102,INTERNET
output-x112.txt,1227,104,123,INTERNET
output-x112.txt,1228,16,25,INTERNET
output-x112.txt,1228,62,88,INTERNET
output-x112.txt,1228,90,109,INTERNET
output-x112.txt,1229,58,84,INTERNET
output-x112.txt,1229,86,105,INTERNET
output-x112.txt,1230,0,9,INTERNET
output-x112.txt,1230,119,142,INTERNET
output-x112.txt,1230,144,159,INTERNET
output-x112.txt,1231,5,20,PERSON
output-x112.txt,1231,61,67,BRAND
output-x112.txt,1232,140,145,PERSON
output-x112.txt,1232,42,50,BRAND
output-x112.txt,1232,168,174,BRAND
output-x112.txt,1233,38,59,BRAND
output-x112.txt,1233,130,153,INTERNET
output-x112.txt,1233,155,170,INTERNET
output-x112.txt,1234,37,42,BRAND
output-x112.txt,1234,44,51,BRAND
output-x112.txt,1234,81,87,BRAND
output-x112.txt,1234,125,131,BRAND
output-x112.txt,1234,165,169,BRAND
output-x112.txt,1234,221,244,INTERNET
